,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,SQFT_W,PRICE_W,BATH_clean,sublocality,administrative_area
3737,Condo for sale,599888,1,1.0,826.0,40.744,-73.916,6.717804695023691,13.304499917083673,1.0,Sunnyside,Queens County
3738,Co-op for sale,325000,2,1.0,900.0,40.737,-73.857,6.803505257608338,12.691583538230217,1.0,Corona,Queens County
3739,Townhouse for sale,999000,4,2.0,3750.0,40.696,-73.928,8.229777750081887,13.81451105863119,2.0,Bushwick,Kings County
3740,Condo for sale,688000,3,2.0,982.0,40.64,-74.003,6.890609120147166,13.441545570402797,2.0,Sunset Park,Kings County
3741,House for sale,950000,3,2.0,1308.0,40.87,-73.901,7.1770187659099,13.76421831620775,2.0,West Bronx,Bronx County
3742,Co-op for sale,249000,1,1.0,750.0,40.733,-73.855,6.621405651764134,12.425212191503038,1.0,Forest Hills,Queens County
3743,Co-op for sale,465000,1,1.0,900.0,40.754,-73.964,6.803505257608338,13.049794835104816,1.0,Manhattan,New York County
3744,Multi-family home for sale,2499000,7,8.0,3700.0,40.628,-74.025,8.216358332386156,14.731401609977073,8.0,Bay Ridge,Kings County
3745,Condo for sale,409000,1,1.0,559.0,40.752,-73.832,6.327936783729195,12.921472880009725,1.0,Flushing,Queens County
3746,Condo for sale,630000,2,2.0,750.0,40.763,-73.827,6.621405651764134,13.353476685668044,2.0,Flushing,Queens County
3747,Condo for sale,874000,2,2.0,915.0,40.694,-73.92,6.82001636467413,13.680836798801778,2.0,Bushwick,Kings County
3748,Condo for sale,4995000,4,4.0,1100.0,40.774,-73.963,7.00397413672268,15.423948170264971,4.0,Manhattan,New York County
3749,Co-op for sale,875000,2,2.0,900.0,40.782,-73.954,6.803505257608338,13.681980308196241,2.0,Manhattan,New York County
3750,Co-op for sale,975000,2,2.0,900.0,40.78,-73.985,6.803505257608338,13.790193775620484,2.0,Manhattan,New York County
3751,Co-op for sale,475000,3,1.0,900.0,40.821,-73.956,6.803505257608338,13.07107218827772,1.0,Manhattan,New York County
3752,Co-op for sale,975000,1,1.0,900.0,40.793,-73.975,6.803505257608338,13.790193775620484,1.0,Manhattan,New York County
3753,House for sale,1548000,9,4.0,1728.0,40.753,-73.863,7.455298485683291,14.252474979126433,4.0,Flushing,Queens County
3754,Co-op for sale,175000,1,1.0,627.0,40.71,-73.799,6.4425401664681985,12.07254696717504,1.0,Jamaica,Queens County
3755,Condo for sale,3000000,1,2.0,1600.0,40.702,-73.996,7.3783837129967145,14.914123179965662,2.0,Brooklyn Heights,Kings County
3756,Condo for sale,2400000,1,2.0,1427.0,40.761,-73.977,7.2640301428995295,14.690979711984754,2.0,Manhattan,New York County
3757,Townhouse for sale,14995000,5,2.3738608579684373,6000.0,40.772,-73.96,8.699681400989514,16.52322743685414,2.0,Manhattan,New York County
3758,House for sale,988000,4,4.0,1728.0,40.774,-73.778,7.455298485683291,13.803438988875241,4.0,Flushing,Queens County
3759,Co-op for sale,299999,1,1.0,850.0,40.725,-73.845,6.7464121285733745,12.611537753638338,1.0,Forest Hills,Queens County
3760,Co-op for sale,120000,2,1.0,1100.0,40.831,-73.9,7.00397413672268,11.813037464800539,1.0,Morrisania,Bronx County
3761,Condo for sale,1995000,3,2.0,1376.0,40.745,-73.993,7.227662498728654,14.506155109559108,2.0,Manhattan,New York County
3762,Townhouse for sale,1300000,3,2.3738608579684373,3750.0,40.827,-73.944,8.229777750081887,14.077875591662238,2.0,Manhattan,New York County
3763,Condo for sale,1400000,3,2.0,1625.0,40.578,-73.837,7.3938782901077555,14.151983508870947,2.0,Rockaway Park,Queens County
3764,Condo for sale,1080000,1,2.3738608579684373,941.0,40.686,-73.935,6.848005274576363,13.8924725250259,2.0,Bedford-Stuyvesant,Kings County
3766,Co-op for sale,670000,1,1.0,900.0,40.759,-73.962,6.803505257608338,13.415034483903348,1.0,Manhattan,New York County
3767,Land for sale,75000,3,2.3738608579684373,950.0,40.694,-73.753,6.85751406254539,11.813037464800539,2.0,Jamaica,Queens County
3768,House for sale,1499000,5,4.0,3200.0,40.588,-73.793,8.071218539969863,14.22030944419592,4.0,Arverne,Queens County
3769,House for sale,1200000,4,2.0,2173.0,40.6,-74.126,7.684324067681155,13.997832948091215,2.0,Manor Heights,Richmond County
3770,Multi-family home for sale,3299000,5,3.0,2680.0,40.692,-73.971,7.893945138235959,15.009130253332831,3.0,Fort Greene,Kings County
3771,Multi-family home for sale,2500000,7,4.0,2660.0,40.796,-73.934,7.886457270977689,14.731801689838349,4.0,Manhattan,New York County
3772,House for sale,799000,3,2.0,1728.0,40.628,-73.945,7.455298485683291,13.591117476312084,2.0,Flatlands,Kings County
3773,House for sale,715000,4,2.0,1866.0,40.815,-73.846,7.532088143541722,13.480039220276565,2.0,East Bronx,Bronx County
3774,Condo for sale,925000,2,2.0,1033.0,40.796,-73.946,6.9411900550683745,13.73755009757506,2.0,Manhattan,New York County
3775,Multi-family home for sale,750000,5,3.0,3327.0,40.896,-73.86,8.1101268019411,13.527829818844937,3.0,East Bronx,Bronx County
3776,Condo for sale,2795000,2,2.0,1372.0,40.772,-73.982,7.224753405767971,14.843343022353025,2.0,Manhattan,New York County
3777,Multi-family home for sale,1560000,5,2.0,2680.0,40.617,-73.989,7.893945138235959,14.260197020251155,2.0,Bensonhurst,Kings County
3778,Co-op for sale,4650000,3,3.0,900.0,40.768,-73.957,6.803505257608338,15.35237799261728,3.0,Manhattan,New York County
3779,Multi-family home for sale,1100000,8,3.0,3312.0,40.832,-73.853,8.105609402299896,13.910821646859095,3.0,East Bronx,Bronx County
3780,Pending,780000,3,2.0,1900.0,40.774,-73.741,7.550135342488429,13.567050480716235,2.0,Flushing,Queens County
3781,Co-op for sale,1199000,2,2.0,1000.0,40.775,-73.962,6.90875477931522,13.99699926803766,2.0,Manhattan,New York County
3782,Condo for sale,2850000,3,2.0,1912.0,40.71,-73.966,7.556427969440253,14.862829903121964,2.0,Southside,Kings County
3783,Multi-family home for sale,680000,3,2.3738608579684373,2375.0,40.89,-73.839,7.773173680482536,13.429849547739444,2.0,Edenwald,Bronx County
3784,Co-op for sale,530000,1,1.0,900.0,40.748,-73.981,6.803505257608338,13.180634172318978,1.0,Manhattan,New York County
3785,Pending,595000,1,1.0,1566.0,40.727,-74.003,7.356918242356021,13.296318365198623,1.0,Manhattan,New York County
3786,Co-op for sale,475000,2,1.0,900.0,40.764,-73.935,6.803505257608338,13.07107218827772,1.0,Long Island City,Queens County
3787,Multi-family home for sale,900000,8,5.0,2028.0,40.832,-73.929,7.615298339825815,13.710151153416941,5.0,Highbridge,Bronx County
3788,House for sale,1049000,3,1.0,1683.0,40.625,-74.025,7.428927194802272,13.863348840666827,1.0,Bay Ridge,Kings County
3789,Multi-family home for sale,995000,7,5.0,2680.0,40.664,-73.855,7.893945138235959,13.81049902116535,5.0,Jamaica,Queens County
3790,Co-op for sale,245000,1,1.0,550.0,40.634,-74.03,6.311734809152915,12.409017571151187,1.0,Bay Ridge,Kings County
3791,Condo for sale,695000,2,2.0,1080.0,40.575,-73.975,6.985641817639208,13.451668563394815,2.0,Coney Island,Kings County
3792,Contingent,436000,2,1.0,912.0,40.513,-74.195,6.816735880594968,12.985399815906522,1.0,Prince's Bay,Richmond County
3793,Condo for sale,555000,2,1.0,1100.0,40.769,-73.893,7.00397413672268,13.22672519452875,1.0,East Elmhurst,Queens County
3794,Co-op for sale,4950000,2,2.0,900.0,40.773,-73.978,6.803505257608338,15.414898336565054,2.0,Manhattan,New York County
3795,Multi-family home for sale,928000,3,4.0,1640.0,40.653,-74.012,7.403061091090091,13.740788089353964,4.0,Sunset Park,Kings County
3796,House for sale,725000,3,2.0,1728.0,40.676,-73.8,7.455298485683291,13.493928313146206,2.0,Jamaica,Queens County
3797,Pending,938000,2,2.0,1700.0,40.718,-73.859,7.438971592395862,13.751506294085875,2.0,Flushing,Queens County
3798,Co-op for sale,199000,1,1.0,550.0,40.614,-73.948,6.311734809152915,12.201065128819632,1.0,Midwood,Kings County
3799,Multi-family home for sale,854000,6,2.0,2680.0,40.866,-73.892,7.893945138235959,13.657687643730208,2.0,Fordham Manor,Bronx County
3800,House for sale,1439000,4,2.0,1728.0,40.686,-73.949,7.455298485683291,14.179459680796295,2.0,Bedford-Stuyvesant,Kings County
3801,Contingent,389000,1,1.0,1450.0,40.777,-73.957,7.280008252884188,12.871337193291367,1.0,Manhattan,New York County
3802,Co-op for sale,475000,2,1.0,975.0,40.599,-73.994,6.883462586413092,13.07107218827772,1.0,Brooklyn,Kings County
3803,Condo for sale,815000,2,2.0,1000.0,40.587,-73.951,6.90875477931522,13.610944619216111,2.0,Sheepshead Bay,Kings County
3804,Condo for sale,474000,2,1.0,750.0,40.644,-73.999,6.621405651764134,13.06896471037963,1.0,Sunset Park,Kings County
3805,Condo for sale,2350000,2,2.0,1572.0,40.742,-74.001,7.360739903058278,14.669926311652166,2.0,Manhattan,New York County
3806,Co-op for sale,1325000,2,2.0,1250.0,40.78,-73.984,7.1316985104669115,14.096923772119156,2.0,Manhattan,New York County
3807,House for sale,6600000,8,5.0,5110.0,40.791,-73.946,8.53915035876828,15.702580358511794,5.0,Manhattan,New York County
3808,Co-op for sale,590000,2,1.0,800.0,40.631,-73.961,6.68586094706836,13.28787951079572,1.0,Flatbush,Kings County
3809,Condo for sale,610000,1,1.0,673.0,40.708,-74.018,6.513230110912307,13.321215875492413,1.0,Manhattan,New York County
3810,Pending,1238000,3,2.0,1550.0,40.756,-73.789,7.346655163176539,14.029008539980795,2.0,Flushing,Queens County
3811,Multi-family home for sale,789000,4,2.0,2680.0,40.638,-73.933,7.893945138235959,13.578522867254332,2.0,East Flatbush,Kings County
3812,Contingent,699888,3,2.0,1870.0,40.541,-74.175,7.534228326274089,13.458677030023193,2.0,Arden Heights,Richmond County
3813,Condo for sale,1299000,1,2.0,1066.0,40.762,-73.97,6.9726062513017535,14.07710606547538,2.0,Manhattan,New York County
3814,House for sale,632000,4,2.0,1496.0,40.553,-74.197,7.311218384419629,13.356646255406224,2.0,Village greens,Richmond County
3815,Co-op for sale,499000,2,1.0,900.0,40.727,-73.847,6.803505257608338,13.120363378739663,1.0,Forest Hills,Queens County
3816,Pending,895000,2,1.0,1566.0,40.744,-74.002,7.356918242356021,13.704580114574805,1.0,Manhattan,New York County
3817,Condo for sale,800000,2,1.0,850.0,40.681,-73.954,6.7464121285733745,13.592368256649284,1.0,Bedford-Stuyvesant,Kings County
3818,Condo for sale,725000,1,1.0,696.0,40.68,-73.957,6.546785410760524,13.493928313146206,1.0,Bedford-Stuyvesant,Kings County
3819,Co-op for sale,349500,1,1.0,900.0,40.716,-73.837,6.803505257608338,12.764261701882237,1.0,Forest Hills,Queens County
3820,Co-op for sale,625000,2,1.0,900.0,40.803,-73.967,6.803505257608338,13.345508528717259,1.0,Manhattan,New York County
3821,Multi-family home for sale,1090000,5,3.0,2680.0,40.711,-73.906,7.893945138235959,13.901689171636098,3.0,Flushing,Queens County
3822,Multi-family home for sale,1348000,6,3.0,2680.0,40.754,-73.855,7.893945138235959,14.114133312293877,3.0,Flushing,Queens County
3823,Co-op for sale,2975000,3,2.0,900.0,40.773,-73.962,6.803505257608338,14.905754933096265,2.0,Manhattan,New York County
3824,Co-op for sale,280000,1,1.0,900.0,40.753,-73.827,6.803505257608338,12.54254845357358,1.0,Flushing,Queens County
3825,Co-op for sale,259000,1,1.0,900.0,40.737,-73.873,6.803505257608338,12.464587201678082,1.0,Elmhurst,Queens County
3826,Condo for sale,550000,3,1.0,446.0,40.767,-73.962,6.111467339502679,13.217675375388819,1.0,Manhattan,New York County
3827,Condo for sale,12495000,4,3.0,1100.0,40.727,-73.995,7.00397413672268,16.3408392022832,3.0,Manhattan,New York County
3828,Multi-family home for sale,4800000,5,6.0,2680.0,40.691,-73.97,7.893945138235959,15.38412668421143,6.0,Clinton Hill,Kings County
3829,Co-op for sale,398000,3,1.0,1000.0,40.776,-73.827,6.90875477931522,12.894209796826232,1.0,Flushing,Queens County
3830,Co-op for sale,329000,2,1.0,850.0,40.822,-73.807,6.7464121285733745,12.703816069256568,1.0,East Bronx,Bronx County
3831,Co-op for sale,385000,1,1.0,900.0,40.625,-74.04,6.803505257608338,12.861001210669146,1.0,Fort Hamilton,Kings County
3832,Multi-family home for sale,1325000,9,3.0,2680.0,40.682,-73.868,7.893945138235959,14.096923772119156,3.0,Cypress Hills,Kings County
3833,House for sale,968000,3,2.0,2845.0,40.589,-74.153,7.953669778649798,13.782988399316032,2.0,New Springville,Richmond County
3834,Co-op for sale,350000,1,1.0,900.0,40.734,-73.862,6.803505257608338,12.765691290604371,1.0,Rego Park,Queens County
3835,Pending,2750000,3,4.0,2900.0,40.766,-73.98,7.972810784121404,14.827111833279051,4.0,Manhattan,New York County
3836,Condo for sale,498000,1,1.0,785.0,40.728,-73.861,6.666956792429207,13.118357364036902,1.0,Flushing,Queens County
3837,Townhouse for sale,1675000,5,2.0,2100.0,40.696,-73.934,7.650168700845001,14.331324320256051,2.0,Bedford-Stuyvesant,Kings County
3838,Co-op for sale,525000,3,1.0,900.0,40.732,-73.99,6.803505257608338,13.171155446333852,1.0,Manhattan,New York County
3839,Co-op for sale,280000,1,1.0,850.0,40.59,-73.95,6.7464121285733745,12.54254845357358,1.0,Sheepshead Bay,Kings County
3840,House for sale,849000,4,2.0,1728.0,40.679,-73.819,7.455298485683291,13.651815643149092,2.0,Jamaica,Queens County
3841,Condo for sale,1250000,1,1.0,855.0,40.779,-73.948,6.752270376141742,14.038654909278163,1.0,Manhattan,New York County
3842,Condo for sale,359999,3,2.0,1100.0,40.82,-73.911,7.00397413672268,12.793859310432293,2.0,Woodstock,Bronx County
3843,Co-op for sale,229000,1,1.0,900.0,40.776,-73.907,6.803505257608338,12.34148164933907,1.0,Astoria,Queens County
3844,Land for sale,1002500,3,2.3738608579684373,950.0,40.892,-73.913,6.85751406254539,13.818008435668599,2.0,Hudson Hill,Bronx County
3845,Co-op for sale,3995000,3,2.0,900.0,40.738,-73.991,6.803505257608338,15.200554387495371,2.0,Manhattan,New York County
3846,Multi-family home for sale,1499000,6,4.0,3450.0,40.592,-74.097,8.146419323098003,14.22030944419592,4.0,Dongan Hills,Richmond County
3847,Condo for sale,2649000,3,3.0,1699.0,40.746,-73.973,7.438383530044307,14.789693145755079,3.0,Manhattan,New York County
3848,Condo for sale,385000,2,1.0,919.0,40.654,-73.884,6.824373670043086,12.861001210669146,1.0,East New York,Kings County
3849,Co-op for sale,695000,1,1.0,900.0,40.764,-73.982,6.803505257608338,13.451668563394815,1.0,Manhattan,New York County
3850,Multi-family home for sale,1799000,7,2.0,4140.0,40.845,-73.904,8.328692583545568,14.402742068796885,2.0,West Bronx,Bronx County
3851,Condo for sale,585000,3,2.3738608579684373,1100.0,40.745,-73.945,7.00397413672268,13.279368835614243,2.0,Long Island City,Queens County
3852,Pending,1688000,4,3.0,2880.0,40.79,-73.805,7.9658927350845286,14.339055546554926,3.0,Flushing,Queens County
3853,Co-op for sale,179000,1,1.0,600.0,40.639,-73.949,6.398594934535208,12.095146671399466,1.0,Little Haiti,Kings County
3854,Condo for sale,2100000,3,3.0,1638.0,40.759,-73.967,7.40184157874383,14.557448378884015,3.0,Manhattan,New York County
3855,Townhouse for sale,615000,3,2.3738608579684373,1664.0,40.872,-73.861,7.417580402414544,13.329379172803593,2.0,Williamsbridge,Bronx County
3856,Co-op for sale,323000,1,1.0,800.0,40.591,-73.968,6.68586094706836,12.685410698175234,1.0,Gravesend,Kings County
3857,Condo for sale,880000,1,1.0,713.0,40.747,-73.941,6.570882962339584,13.68767832281738,1.0,Long Island City,Queens County
3858,Land for sale,675000,3,2.3738608579684373,950.0,40.58,-73.964,6.85751406254539,13.42246945133505,2.0,Brighton Beach,Kings County
3859,Condo for sale,1500000,2,2.0,1334.0,40.808,-73.943,7.19668657083435,14.220976332738882,2.0,Manhattan,New York County
3860,Co-op for sale,425000,3,1.0,900.0,40.763,-73.967,6.803505257608338,12.959846800844963,1.0,Manhattan,New York County
3861,Co-op for sale,2175000,4,4.0,900.0,40.747,-73.98,6.803505257608338,14.59253968227493,4.0,Manhattan,New York County
3862,Co-op for sale,1296000,2,2.0,1200.0,40.771,-73.949,7.0909098220799835,14.074793927498998,2.0,Manhattan,New York County
3863,Co-op for sale,3395000,4,3.0,3111.0,40.776,-73.98,8.043020885298283,15.0378146135257,3.0,Manhattan,New York County
3864,Co-op for sale,450000,2,1.0,1100.0,40.596,-73.95,7.00397413672268,13.017005083966255,1.0,Sheepshead Bay,Kings County
3865,Condo for sale,649000,3,2.0,1770.0,40.584,-73.824,7.479299637782834,13.38318953651709,2.0,Rockaway Park,Queens County
3866,Pending,1295000,2,2.0,2000.0,40.745,-73.992,7.601402334583733,14.07402202531625,2.0,Manhattan,New York County
3867,Pending,1775000,2,2.0,1566.0,40.697,-73.993,7.356918242356021,14.389311544271775,2.0,Brooklyn Heights,Kings County
3868,Co-op for sale,265000,2,1.0,900.0,40.592,-73.941,6.803505257608338,12.487488878546145,1.0,Sheepshead Bay,Kings County
3869,Condo for sale,3595000,2,2.0,1100.0,40.77,-73.983,7.00397413672268,15.095054827301363,2.0,Manhattan,New York County
3870,Pending,769000,2,2.0,1566.0,40.734,-73.854,7.356918242356021,13.552847548877052,2.0,Flushing,Queens County
3871,Multi-family home for sale,1350000,9,3.0,3318.0,40.826,-73.916,8.107418811719974,14.115615891155079,3.0,Concourse Village,Bronx County
3872,Multi-family home for sale,797777,4,2.0,2680.0,40.676,-73.801,7.893945138235959,13.589585642239681,2.0,Jamaica,Queens County
3873,Pending,4650000,6,2.3738608579684373,4734.0,40.688,-73.97,8.462737005620179,15.35237799261728,2.0,Fort Greene,Kings County
3874,Pending,680000,4,2.0,1536.0,40.673,-73.843,7.337587743538596,13.429849547739444,2.0,Jamaica,Queens County
3875,House for sale,549000,4,2.0,1728.0,40.603,-73.755,7.455298485683291,13.215855541983634,2.0,Far Rockaway,Queens County
3876,Pending,13650000,5,2.3738608579684373,1566.0,40.769,-73.963,7.356918242356021,16.429250152855314,2.0,Manhattan,New York County
3877,House for sale,749000,3,2.0,1400.0,40.631,-73.933,7.244941546337007,13.52649559761195,2.0,Flatlands,Kings County
3878,Co-op for sale,398000,3,1.0,900.0,40.617,-73.986,6.803505257608338,12.894209796826232,1.0,Mapleton,Kings County
3879,Condo for sale,680000,2,2.0,847.0,40.737,-73.872,6.742880635791903,13.429849547739444,2.0,Elmhurst,Queens County
3880,Co-op for sale,499000,2,1.0,900.0,40.754,-73.885,6.803505257608338,13.120363378739663,1.0,Jackson Heights,Queens County
3881,Townhouse for sale,2250000,4,2.0,1360.0,40.657,-73.98,7.215975002651466,14.626441218624949,2.0,Windsor Terrace,Kings County
3882,Pending,550000,3,2.0,1520.0,40.588,-74.097,7.327123292259293,13.217675375388819,2.0,Midland Beach,Richmond County
3883,Townhouse for sale,4995000,6,2.3738608579684373,7868.0,40.732,-73.984,8.970686268534983,15.423948170264971,2.0,Manhattan,New York County
3884,Pending,2650000,5,2.0,2500.0,40.78,-73.958,7.824445930877619,14.790070575320824,2.0,Manhattan,New York County
3885,House for sale,7188000,3,3.0,4108.0,40.715,-74.009,8.32093496888341,15.787923666006334,3.0,Manhattan,New York County
3886,Co-op for sale,999000,1,1.0,900.0,40.67,-73.973,6.803505257608338,13.81451105863119,1.0,Park Slope,Kings County
3887,Condo for sale,799000,2,2.0,868.0,40.77,-73.772,6.767343125265392,13.591117476312084,2.0,Flushing,Queens County
3888,Condo for sale,699000,1,1.0,1100.0,40.744,-73.904,7.00397413672268,13.457407451830088,1.0,Woodside,Queens County
3889,Co-op for sale,940000,2,1.0,900.0,40.769,-73.954,6.803505257608338,13.753636218075409,1.0,Manhattan,New York County
